Country_Region,Province_State,record_date,total_confirmed,total_dead,total_recovered,NumberTests
US,"Sacramento County, CA",2020-03-06,2,0,0,NA
US,"Sacramento County, CA",2020-03-07,2,0,0,NA
US,"Sacramento County, CA",2020-03-08,2,0,0,NA
US,"Sacramento County, CA",2020-03-09,2,0,0,NA
US,"Sacramento County, CA",2020-03-10,0,0,0,NA
US,"Sacramento County, CA",2020-03-11,0,0,0,NA
US,"Sacramento County, CA",2020-03-12,0,0,0,NA
US,"Sacramento County, CA",2020-03-13,0,0,0,NA
US,"Sacramento County, CA",2020-03-14,0,0,0,NA
US,"Sacramento County, CA",2020-03-15,0,0,0,NA
US,"San Benito, CA",2020-01-22,0,0,0,NA
US,"San Benito, CA",2020-01-23,0,0,0,NA
US,"San Benito, CA",2020-01-24,0,0,0,NA
US,"San Benito, CA",2020-01-25,0,0,0,NA
US,"San Benito, CA",2020-01-26,0,0,0,NA
US,"San Benito, CA",2020-01-27,0,0,0,NA
US,"San Benito, CA",2020-01-28,0,0,0,NA
US,"San Benito, CA",2020-01-29,0,0,0,NA
US,"San Benito, CA",2020-01-30,0,0,0,NA
US,"San Benito, CA",2020-01-31,0,0,0,NA
US,"San Benito, CA",2020-02-01,0,0,0,NA
US,"San Benito, CA",2020-02-02,0,0,0,NA
US,"San Benito, CA",2020-02-03,2,0,0,NA
US,"San Benito, CA",2020-02-04,2,0,0,NA
US,"San Benito, CA",2020-02-05,2,0,0,NA
US,"San Benito, CA",2020-02-06,2,0,0,NA
US,"San Benito, CA",2020-02-07,2,0,0,NA
US,"San Benito, CA",2020-02-08,2,0,0,NA
US,"San Benito, CA",2020-02-09,2,0,0,NA
US,"San Benito, CA",2020-02-10,2,0,0,NA
US,"San Benito, CA",2020-02-11,2,0,0,NA
US,"San Benito, CA",2020-02-12,2,0,0,NA
US,"San Benito, CA",2020-02-13,2,0,0,NA
US,"San Benito, CA",2020-02-14,2,0,0,NA
US,"San Benito, CA",2020-02-15,2,0,0,NA
US,"San Benito, CA",2020-02-16,2,0,0,NA
US,"San Benito, CA",2020-02-17,2,0,0,NA
US,"San Benito, CA",2020-02-18,2,0,0,NA
US,"San Benito, CA",2020-02-19,2,0,0,NA
US,"San Benito, CA",2020-02-20,2,0,0,NA
US,"San Benito, CA",2020-02-21,2,0,0,NA
US,"San Benito, CA",2020-02-22,2,0,0,NA
US,"San Benito, CA",2020-02-23,2,0,0,NA
US,"San Benito, CA",2020-02-24,2,0,0,NA
US,"San Benito, CA",2020-02-25,2,0,0,NA
US,"San Benito, CA",2020-02-26,2,0,0,NA
US,"San Benito, CA",2020-02-27,2,0,0,NA
US,"San Benito, CA",2020-02-28,2,0,0,NA
US,"San Benito, CA",2020-02-29,2,0,0,NA
US,"San Benito, CA",2020-03-01,2,0,0,NA
US,"San Benito, CA",2020-03-02,2,0,0,NA
US,"San Benito, CA",2020-03-03,2,0,0,NA
US,"San Benito, CA",2020-03-04,2,0,0,NA
US,"San Benito, CA",2020-03-05,2,0,0,NA
US,"San Benito, CA",2020-03-06,2,0,0,NA
US,"San Benito, CA",2020-03-07,2,0,0,NA
US,"San Benito, CA",2020-03-08,2,0,0,NA
US,"San Benito, CA",2020-03-09,2,0,0,NA
US,"San Benito, CA",2020-03-10,0,0,0,NA
US,"San Benito, CA",2020-03-11,0,0,0,NA
US,"San Benito, CA",2020-03-12,0,0,0,NA
US,"San Benito, CA",2020-03-13,0,0,0,NA
US,"San Benito, CA",2020-03-14,0,0,0,NA
US,"San Benito, CA",2020-03-15,0,0,0,NA
US,"San Diego County, CA",2020-01-22,0,0,0,NA
US,"San Diego County, CA",2020-01-23,0,0,0,NA
US,"San Diego County, CA",2020-01-24,0,0,0,NA
US,"San Diego County, CA",2020-01-25,0,0,0,NA
US,"San Diego County, CA",2020-01-26,0,0,0,NA
US,"San Diego County, CA",2020-01-27,0,0,0,NA
US,"San Diego County, CA",2020-01-28,0,0,0,NA
US,"San Diego County, CA",2020-01-29,0,0,0,NA
US,"San Diego County, CA",2020-01-30,0,0,0,NA
US,"San Diego County, CA",2020-01-31,0,0,0,NA
US,"San Diego County, CA",2020-02-01,0,0,0,NA
US,"San Diego County, CA",2020-02-02,0,0,0,NA
US,"San Diego County, CA",2020-02-03,0,0,0,NA
US,"San Diego County, CA",2020-02-04,0,0,0,NA
US,"San Diego County, CA",2020-02-05,0,0,0,NA
US,"San Diego County, CA",2020-02-06,0,0,0,NA
US,"San Diego County, CA",2020-02-07,0,0,0,NA
US,"San Diego County, CA",2020-02-08,0,0,0,NA
US,"San Diego County, CA",2020-02-09,0,0,0,NA
US,"San Diego County, CA",2020-02-10,0,0,0,NA
US,"San Diego County, CA",2020-02-11,1,0,0,NA
US,"San Diego County, CA",2020-02-12,1,0,0,NA
US,"San Diego County, CA",2020-02-13,2,0,0,NA
US,"San Diego County, CA",2020-02-14,2,0,0,NA
US,"San Diego County, CA",2020-02-15,2,0,0,NA
US,"San Diego County, CA",2020-02-16,2,0,0,NA
US,"San Diego County, CA",2020-02-17,2,0,0,NA
US,"San Diego County, CA",2020-02-18,2,0,0,NA
US,"San Diego County, CA",2020-02-19,2,0,0,NA
US,"San Diego County, CA",2020-02-20,2,0,0,NA
US,"San Diego County, CA",2020-02-21,2,0,1,NA
US,"San Diego County, CA",2020-02-22,2,0,1,NA
US,"San Diego County, CA",2020-02-23,2,0,1,NA
US,"San Diego County, CA",2020-02-24,2,0,1,NA
US,"San Diego County, CA",2020-02-25,2,0,1,NA
US,"San Diego County, CA",2020-02-26,2,0,1,NA
US,"San Diego County, CA",2020-02-27,2,0,1,NA
US,"San Diego County, CA",2020-02-28,2,0,1,NA
US,"San Diego County, CA",2020-02-29,2,0,1,NA
US,"San Diego County, CA",2020-03-01,2,0,1,NA
US,"San Diego County, CA",2020-03-02,2,0,1,NA
US,"San Diego County, CA",2020-03-03,2,0,1,NA
US,"San Diego County, CA",2020-03-04,2,0,1,NA
US,"San Diego County, CA",2020-03-05,3,0,1,NA
US,"San Diego County, CA",2020-03-06,3,0,1,NA
US,"San Diego County, CA",2020-03-07,3,0,1,NA
US,"San Diego County, CA",2020-03-08,3,0,1,NA
US,"San Diego County, CA",2020-03-09,3,0,1,NA
US,"San Diego County, CA",2020-03-10,0,0,0,NA
US,"San Diego County, CA",2020-03-11,0,0,0,NA
US,"San Diego County, CA",2020-03-12,0,0,0,NA
US,"San Diego County, CA",2020-03-13,0,0,0,NA
US,"San Diego County, CA",2020-03-14,0,0,0,NA
US,"San Diego County, CA",2020-03-15,0,0,0,NA
US,"San Francisco County, CA",2020-01-22,0,0,0,NA
US,"San Francisco County, CA",2020-01-23,0,0,0,NA
US,"San Francisco County, CA",2020-01-24,0,0,0,NA
US,"San Francisco County, CA",2020-01-25,0,0,0,NA
US,"San Francisco County, CA",2020-01-26,0,0,0,NA
US,"San Francisco County, CA",2020-01-27,0,0,0,NA
US,"San Francisco County, CA",2020-01-28,0,0,0,NA
US,"San Francisco County, CA",2020-01-29,0,0,0,NA
US,"San Francisco County, CA",2020-01-30,0,0,0,NA
US,"San Francisco County, CA",2020-01-31,0,0,0,NA
US,"San Francisco County, CA",2020-02-01,0,0,0,NA
US,"San Francisco County, CA",2020-02-02,0,0,0,NA
US,"San Francisco County, CA",2020-02-03,0,0,0,NA
US,"San Francisco County, CA",2020-02-04,0,0,0,NA
US,"San Francisco County, CA",2020-02-05,0,0,0,NA
US,"San Francisco County, CA",2020-02-06,0,0,0,NA
US,"San Francisco County, CA",2020-02-07,0,0,0,NA
US,"San Francisco County, CA",2020-02-08,0,0,0,NA
US,"San Francisco County, CA",2020-02-09,0,0,0,NA
US,"San Francisco County, CA",2020-02-10,0,0,0,NA
US,"San Francisco County, CA",2020-02-11,0,0,0,NA
US,"San Francisco County, CA",2020-02-12,0,0,0,NA
US,"San Francisco County, CA",2020-02-13,0,0,0,NA
US,"San Francisco County, CA",2020-02-14,0,0,0,NA
US,"San Francisco County, CA",2020-02-15,0,0,0,NA
US,"San Francisco County, CA",2020-02-16,0,0,0,NA
US,"San Francisco County, CA",2020-02-17,0,0,0,NA
US,"San Francisco County, CA",2020-02-18,0,0,0,NA
US,"San Francisco County, CA",2020-02-19,0,0,0,NA
US,"San Francisco County, CA",2020-02-20,0,0,0,NA
US,"San Francisco County, CA",2020-02-21,0,0,0,NA
US,"San Francisco County, CA",2020-02-22,0,0,0,NA
US,"San Francisco County, CA",2020-02-23,0,0,0,NA
US,"San Francisco County, CA",2020-02-24,0,0,0,NA
US,"San Francisco County, CA",2020-02-25,0,0,0,NA
US,"San Francisco County, CA",2020-02-26,0,0,0,NA
US,"San Francisco County, CA",2020-02-27,0,0,0,NA
US,"San Francisco County, CA",2020-02-28,0,0,0,NA
US,"San Francisco County, CA",2020-02-29,0,0,0,NA
US,"San Francisco County, CA",2020-03-01,0,0,0,NA
US,"San Francisco County, CA",2020-03-02,0,0,0,NA
US,"San Francisco County, CA",2020-03-03,0,0,0,NA
US,"San Francisco County, CA",2020-03-04,0,0,0,NA
US,"San Francisco County, CA",2020-03-05,2,0,0,NA
US,"San Francisco County, CA",2020-03-06,2,0,0,NA
US,"San Francisco County, CA",2020-03-07,9,0,0,NA
US,"San Francisco County, CA",2020-03-08,9,0,0,NA
US,"San Francisco County, CA",2020-03-09,9,0,0,NA
US,"San Francisco County, CA",2020-03-10,0,0,0,NA
US,"San Francisco County, CA",2020-03-11,0,0,0,NA
US,"San Francisco County, CA",2020-03-12,0,0,0,NA
US,"San Francisco County, CA",2020-03-13,0,0,0,NA
US,"San Francisco County, CA",2020-03-14,0,0,0,NA
US,"San Francisco County, CA",2020-03-15,0,0,0,NA
US,"San Joaquin, CA",2020-01-22,0,0,0,NA
US,"San Joaquin, CA",2020-01-23,0,0,0,NA
US,"San Joaquin, CA",2020-01-24,0,0,0,NA
US,"San Joaquin, CA",2020-01-25,0,0,0,NA
US,"San Joaquin, CA",2020-01-26,0,0,0,NA
US,"San Joaquin, CA",2020-01-27,0,0,0,NA
US,"San Joaquin, CA",2020-01-28,0,0,0,NA
US,"San Joaquin, CA",2020-01-29,0,0,0,NA
US,"San Joaquin, CA",2020-01-30,0,0,0,NA
US,"San Joaquin, CA",2020-01-31,0,0,0,NA
US,"San Joaquin, CA",2020-02-01,0,0,0,NA
US,"San Joaquin, CA",2020-02-02,0,0,0,NA
US,"San Joaquin, CA",2020-02-03,0,0,0,NA
US,"San Joaquin, CA",2020-02-04,0,0,0,NA
US,"San Joaquin, CA",2020-02-05,0,0,0,NA
US,"San Joaquin, CA",2020-02-06,0,0,0,NA
US,"San Joaquin, CA",2020-02-07,0,0,0,NA
US,"San Joaquin, CA",2020-02-08,0,0,0,NA
US,"San Joaquin, CA",2020-02-09,0,0,0,NA
US,"San Joaquin, CA",2020-02-10,0,0,0,NA
US,"San Joaquin, CA",2020-02-11,0,0,0,NA
US,"San Joaquin, CA",2020-02-12,0,0,0,NA
US,"San Joaquin, CA",2020-02-13,0,0,0,NA
US,"San Joaquin, CA",2020-02-14,0,0,0,NA
US,"San Joaquin, CA",2020-02-15,0,0,0,NA
US,"San Joaquin, CA",2020-02-16,0,0,0,NA
US,"San Joaquin, CA",2020-02-17,0,0,0,NA
US,"San Joaquin, CA",2020-02-18,0,0,0,NA
US,"San Joaquin, CA",2020-02-19,0,0,0,NA
US,"San Joaquin, CA",2020-02-20,0,0,0,NA
US,"San Joaquin, CA",2020-02-21,0,0,0,NA
US,"San Joaquin, CA",2020-02-22,0,0,0,NA
US,"San Joaquin, CA",2020-02-23,0,0,0,NA
US,"San Joaquin, CA",2020-02-24,0,0,0,NA
US,"San Joaquin, CA",2020-02-25,0,0,0,NA
US,"San Joaquin, CA",2020-02-26,0,0,0,NA
US,"San Joaquin, CA",2020-02-27,0,0,0,NA
US,"San Joaquin, CA",2020-02-28,0,0,0,NA
US,"San Joaquin, CA",2020-02-29,0,0,0,NA
US,"San Joaquin, CA",2020-03-01,0,0,0,NA
US,"San Joaquin, CA",2020-03-02,0,0,0,NA
US,"San Joaquin, CA",2020-03-03,0,0,0,NA
US,"San Joaquin, CA",2020-03-04,0,0,0,NA
US,"San Joaquin, CA",2020-03-05,0,0,0,NA
US,"San Joaquin, CA",2020-03-06,0,0,0,NA
US,"San Joaquin, CA",2020-03-07,0,0,0,NA
US,"San Joaquin, CA",2020-03-08,0,0,0,NA
US,"San Joaquin, CA",2020-03-09,0,0,0,NA
US,"San Joaquin, CA",2020-03-10,0,0,0,NA
US,"San Joaquin, CA",2020-03-11,0,0,0,NA
US,"San Joaquin, CA",2020-03-12,0,0,0,NA
US,"San Joaquin, CA",2020-03-13,0,0,0,NA
US,"San Joaquin, CA",2020-03-14,0,0,0,NA
US,"San Joaquin, CA",2020-03-15,0,0,0,NA
US,"San Mateo, CA",2020-01-22,0,0,0,NA
US,"San Mateo, CA",2020-01-23,0,0,0,NA
US,"San Mateo, CA",2020-01-24,0,0,0,NA
US,"San Mateo, CA",2020-01-25,0,0,0,NA
US,"San Mateo, CA",2020-01-26,0,0,0,NA
US,"San Mateo, CA",2020-01-27,0,0,0,NA
US,"San Mateo, CA",2020-01-28,0,0,0,NA
US,"San Mateo, CA",2020-01-29,0,0,0,NA
US,"San Mateo, CA",2020-01-30,0,0,0,NA
US,"San Mateo, CA",2020-01-31,0,0,0,NA
US,"San Mateo, CA",2020-02-01,0,0,0,NA
US,"San Mateo, CA",2020-02-02,0,0,0,NA
US,"San Mateo, CA",2020-02-03,0,0,0,NA
US,"San Mateo, CA",2020-02-04,0,0,0,NA
US,"San Mateo, CA",2020-02-05,0,0,0,NA
US,"San Mateo, CA",2020-02-06,0,0,0,NA
US,"San Mateo, CA",2020-02-07,0,0,0,NA
US,"San Mateo, CA",2020-02-08,0,0,0,NA
US,"San Mateo, CA",2020-02-09,0,0,0,NA
US,"San Mateo, CA",2020-02-10,0,0,0,NA
US,"San Mateo, CA",2020-02-11,0,0,0,NA
US,"San Mateo, CA",2020-02-12,0,0,0,NA
US,"San Mateo, CA",2020-02-13,0,0,0,NA
US,"San Mateo, CA",2020-02-14,0,0,0,NA
US,"San Mateo, CA",2020-02-15,0,0,0,NA
US,"San Mateo, CA",2020-02-16,0,0,0,NA
US,"San Mateo, CA",2020-02-17,0,0,0,NA
US,"San Mateo, CA",2020-02-18,0,0,0,NA
US,"San Mateo, CA",2020-02-19,0,0,0,NA
US,"San Mateo, CA",2020-02-20,0,0,0,NA
US,"San Mateo, CA",2020-02-21,0,0,0,NA
US,"San Mateo, CA",2020-02-22,0,0,0,NA
US,"San Mateo, CA",2020-02-23,0,0,0,NA
US,"San Mateo, CA",2020-02-24,0,0,0,NA
US,"San Mateo, CA",2020-02-25,0,0,0,NA
US,"San Mateo, CA",2020-02-26,0,0,0,NA
US,"San Mateo, CA",2020-02-27,0,0,0,NA
US,"San Mateo, CA",2020-02-28,0,0,0,NA
US,"San Mateo, CA",2020-02-29,0,0,0,NA
US,"San Mateo, CA",2020-03-01,0,0,0,NA
US,"San Mateo, CA",2020-03-02,1,0,0,NA
US,"San Mateo, CA",2020-03-03,2,0,0,NA
US,"San Mateo, CA",2020-03-04,2,0,0,NA
US,"San Mateo, CA",2020-03-05,2,0,0,NA
US,"San Mateo, CA",2020-03-06,2,0,0,NA
US,"San Mateo, CA",2020-03-07,2,0,0,NA
US,"San Mateo, CA",2020-03-08,2,0,0,NA
US,"San Mateo, CA",2020-03-09,2,0,0,NA
US,"San Mateo, CA",2020-03-10,0,0,0,NA
US,"San Mateo, CA",2020-03-11,0,0,0,NA
US,"San Mateo, CA",2020-03-12,0,0,0,NA
US,"San Mateo, CA",2020-03-13,0,0,0,NA
US,"San Mateo, CA",2020-03-14,0,0,0,NA
US,"San Mateo, CA",2020-03-15,0,0,0,NA
US,"Santa Clara County, CA",2020-01-22,0,0,0,NA
US,"Santa Clara County, CA",2020-01-23,0,0,0,NA
US,"Santa Clara County, CA",2020-01-24,0,0,0,NA
US,"Santa Clara County, CA",2020-01-25,0,0,0,NA
US,"Santa Clara County, CA",2020-01-26,0,0,0,NA
US,"Santa Clara County, CA",2020-01-27,0,0,0,NA
US,"Santa Clara County, CA",2020-01-28,0,0,0,NA
US,"Santa Clara County, CA",2020-01-29,0,0,0,NA
US,"Santa Clara County, CA",2020-01-30,0,0,0,NA
US,"Santa Clara County, CA",2020-01-31,1,0,0,NA
US,"Santa Clara County, CA",2020-02-01,1,0,0,NA
US,"Santa Clara County, CA",2020-02-02,1,0,0,NA
US,"Santa Clara County, CA",2020-02-03,2,0,0,NA
US,"Santa Clara County, CA",2020-02-04,2,0,0,NA
US,"Santa Clara County, CA",2020-02-05,2,0,0,NA
US,"Santa Clara County, CA",2020-02-06,2,0,0,NA
US,"Santa Clara County, CA",2020-02-07,2,0,0,NA
US,"Santa Clara County, CA",2020-02-08,2,0,0,NA
US,"Santa Clara County, CA",2020-02-09,2,0,0,NA
US,"Santa Clara County, CA",2020-02-10,2,0,0,NA
US,"Santa Clara County, CA",2020-02-11,2,0,0,NA
US,"Santa Clara County, CA",2020-02-12,2,0,0,NA
US,"Santa Clara County, CA",2020-02-13,2,0,0,NA
US,"Santa Clara County, CA",2020-02-14,2,0,0,NA
US,"Santa Clara County, CA",2020-02-15,2,0,0,NA
US,"Santa Clara County, CA",2020-02-16,2,0,0,NA
US,"Santa Clara County, CA",2020-02-17,2,0,0,NA
US,"Santa Clara County, CA",2020-02-18,2,0,0,NA
US,"Santa Clara County, CA",2020-02-19,2,0,0,NA
US,"Santa Clara County, CA",2020-02-20,2,0,0,NA
US,"Santa Clara County, CA",2020-02-21,2,0,1,NA
US,"Santa Clara County, CA",2020-02-22,2,0,1,NA
US,"Santa Clara County, CA",2020-02-23,2,0,1,NA
US,"Santa Clara County, CA",2020-02-24,2,0,1,NA
US,"Santa Clara County, CA",2020-02-25,2,0,1,NA
US,"Santa Clara County, CA",2020-02-26,2,0,1,NA
US,"Santa Clara County, CA",2020-02-27,2,0,1,NA
US,"Santa Clara County, CA",2020-02-28,2,0,1,NA
US,"Santa Clara County, CA",2020-02-29,3,0,1,NA
US,"Santa Clara County, CA",2020-03-01,3,0,1,NA
US,"Santa Clara County, CA",2020-03-02,9,0,1,NA
US,"Santa Clara County, CA",2020-03-03,11,0,1,NA
US,"Santa Clara County, CA",2020-03-04,11,0,1,NA
US,"Santa Clara County, CA",2020-03-05,20,0,1,NA
US,"Santa Clara County, CA",2020-03-06,20,0,1,NA
US,"Santa Clara County, CA",2020-03-07,32,0,1,NA
US,"Santa Clara County, CA",2020-03-08,38,0,1,NA
US,"Santa Clara County, CA",2020-03-09,38,0,1,NA
US,"Santa Clara County, CA",2020-03-10,0,0,0,NA
US,"Santa Clara County, CA",2020-03-11,0,0,0,NA
US,"Santa Clara County, CA",2020-03-12,0,0,0,NA
US,"Santa Clara County, CA",2020-03-13,0,0,0,NA
US,"Santa Clara County, CA",2020-03-14,0,0,0,NA
US,"Santa Clara County, CA",2020-03-15,0,0,0,NA
US,"Santa Cruz, CA",2020-01-22,0,0,0,NA
US,"Santa Cruz, CA",2020-01-23,0,0,0,NA
US,"Santa Cruz, CA",2020-01-24,0,0,0,NA
US,"Santa Cruz, CA",2020-01-25,0,0,0,NA
US,"Santa Cruz, CA",2020-01-26,0,0,0,NA
US,"Santa Cruz, CA",2020-01-27,0,0,0,NA
US,"Santa Cruz, CA",2020-01-28,0,0,0,NA
US,"Santa Cruz, CA",2020-01-29,0,0,0,NA
US,"Santa Cruz, CA",2020-01-30,0,0,0,NA
US,"Santa Cruz, CA",2020-01-31,0,0,0,NA
US,"Santa Cruz, CA",2020-02-01,0,0,0,NA
US,"Santa Cruz, CA",2020-02-02,0,0,0,NA
US,"Santa Cruz, CA",2020-02-03,0,0,0,NA
US,"Santa Cruz, CA",2020-02-04,0,0,0,NA
US,"Santa Cruz, CA",2020-02-05,0,0,0,NA
US,"Santa Cruz, CA",2020-02-06,0,0,0,NA
US,"Santa Cruz, CA",2020-02-07,0,0,0,NA
US,"Santa Cruz, CA",2020-02-08,0,0,0,NA
US,"Santa Cruz, CA",2020-02-09,0,0,0,NA
US,"Santa Cruz, CA",2020-02-10,0,0,0,NA
US,"Santa Cruz, CA",2020-02-11,0,0,0,NA
US,"Santa Cruz, CA",2020-02-12,0,0,0,NA
US,"Santa Cruz, CA",2020-02-13,0,0,0,NA
US,"Santa Cruz, CA",2020-02-14,0,0,0,NA
US,"Santa Cruz, CA",2020-02-15,0,0,0,NA
US,"Santa Cruz, CA",2020-02-16,0,0,0,NA
US,"Santa Cruz, CA",2020-02-17,0,0,0,NA
US,"Santa Cruz, CA",2020-02-18,0,0,0,NA
US,"Santa Cruz, CA",2020-02-19,0,0,0,NA
US,"Santa Cruz, CA",2020-02-20,0,0,0,NA
US,"Santa Cruz, CA",2020-02-21,0,0,0,NA
US,"Santa Cruz, CA",2020-02-22,0,0,0,NA
US,"Santa Cruz, CA",2020-02-23,0,0,0,NA
US,"Santa Cruz, CA",2020-02-24,0,0,0,NA
US,"Santa Cruz, CA",2020-02-25,0,0,0,NA
US,"Santa Cruz, CA",2020-02-26,0,0,0,NA
US,"Santa Cruz, CA",2020-02-27,0,0,0,NA
US,"Santa Cruz, CA",2020-02-28,0,0,0,NA
US,"Santa Cruz, CA",2020-02-29,0,0,0,NA
US,"Santa Cruz, CA",2020-03-01,0,0,0,NA
US,"Santa Cruz, CA",2020-03-02,0,0,0,NA
US,"Santa Cruz, CA",2020-03-03,0,0,0,NA
US,"Santa Cruz, CA",2020-03-04,0,0,0,NA
US,"Santa Cruz, CA",2020-03-05,0,0,0,NA
US,"Santa Cruz, CA",2020-03-06,0,0,0,NA
US,"Santa Cruz, CA",2020-03-07,0,0,0,NA
US,"Santa Cruz, CA",2020-03-08,0,0,0,NA
US,"Santa Cruz, CA",2020-03-09,0,0,0,NA
US,"Santa Cruz, CA",2020-03-10,0,0,0,NA
US,"Santa Cruz, CA",2020-03-11,0,0,0,NA
US,"Santa Cruz, CA",2020-03-12,0,0,0,NA
US,"Santa Cruz, CA",2020-03-13,0,0,0,NA
US,"Santa Cruz, CA",2020-03-14,0,0,0,NA
US,"Santa Cruz, CA",2020-03-15,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-22,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-23,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-24,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-25,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-26,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-27,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-28,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-29,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-30,0,0,0,NA
US,"Santa Rosa County, FL",2020-01-31,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-01,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-02,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-03,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-04,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-05,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-06,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-07,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-08,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-09,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-10,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-11,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-12,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-13,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-14,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-15,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-16,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-17,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-18,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-19,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-20,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-21,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-22,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-23,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-24,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-25,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-26,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-27,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-28,0,0,0,NA
US,"Santa Rosa County, FL",2020-02-29,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-01,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-02,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-03,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-04,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-05,1,0,0,NA
US,"Santa Rosa County, FL",2020-03-06,1,0,0,NA
US,"Santa Rosa County, FL",2020-03-07,1,0,0,NA
US,"Santa Rosa County, FL",2020-03-08,1,1,0,NA
US,"Santa Rosa County, FL",2020-03-09,1,1,0,NA
US,"Santa Rosa County, FL",2020-03-10,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-11,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-12,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-13,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-14,0,0,0,NA
US,"Santa Rosa County, FL",2020-03-15,0,0,0,NA
US,"Saratoga County, NY",2020-01-22,0,0,0,NA
US,"Saratoga County, NY",2020-01-23,0,0,0,NA
US,"Saratoga County, NY",2020-01-24,0,0,0,NA
US,"Saratoga County, NY",2020-01-25,0,0,0,NA
US,"Saratoga County, NY",2020-01-26,0,0,0,NA
US,"Saratoga County, NY",2020-01-27,0,0,0,NA
US,"Saratoga County, NY",2020-01-28,0,0,0,NA
US,"Saratoga County, NY",2020-01-29,0,0,0,NA
US,"Saratoga County, NY",2020-01-30,0,0,0,NA
US,"Saratoga County, NY",2020-01-31,0,0,0,NA
US,"Saratoga County, NY",2020-02-01,0,0,0,NA
US,"Saratoga County, NY",2020-02-02,0,0,0,NA
US,"Saratoga County, NY",2020-02-03,0,0,0,NA
US,"Saratoga County, NY",2020-02-04,0,0,0,NA
US,"Saratoga County, NY",2020-02-05,0,0,0,NA
US,"Saratoga County, NY",2020-02-06,0,0,0,NA
US,"Saratoga County, NY",2020-02-07,0,0,0,NA
US,"Saratoga County, NY",2020-02-08,0,0,0,NA
US,"Saratoga County, NY",2020-02-09,0,0,0,NA
US,"Saratoga County, NY",2020-02-10,0,0,0,NA
US,"Saratoga County, NY",2020-02-11,0,0,0,NA
US,"Saratoga County, NY",2020-02-12,0,0,0,NA
US,"Saratoga County, NY",2020-02-13,0,0,0,NA
US,"Saratoga County, NY",2020-02-14,0,0,0,NA
US,"Saratoga County, NY",2020-02-15,0,0,0,NA
US,"Saratoga County, NY",2020-02-16,0,0,0,NA
US,"Saratoga County, NY",2020-02-17,0,0,0,NA
US,"Saratoga County, NY",2020-02-18,0,0,0,NA
US,"Saratoga County, NY",2020-02-19,0,0,0,NA
US,"Saratoga County, NY",2020-02-20,0,0,0,NA
US,"Saratoga County, NY",2020-02-21,0,0,0,NA
US,"Saratoga County, NY",2020-02-22,0,0,0,NA
US,"Saratoga County, NY",2020-02-23,0,0,0,NA
US,"Saratoga County, NY",2020-02-24,0,0,0,NA
US,"Saratoga County, NY",2020-02-25,0,0,0,NA
US,"Saratoga County, NY",2020-02-26,0,0,0,NA
US,"Saratoga County, NY",2020-02-27,0,0,0,NA
US,"Saratoga County, NY",2020-02-28,0,0,0,NA
US,"Saratoga County, NY",2020-02-29,0,0,0,NA
